binary_accuracy,loss,val_binary_accuracy,val_loss
0.9156908392906189,0.2118181735277176,0.9439252614974976,0.1379864662885666
0.9156908392906189,0.20003977417945862,0.9345794320106506,0.13533484935760498
0.9156908392906189,0.19931811094284058,0.9532710313796997,0.13482871651649475
0.9180327653884888,0.20492598414421082,0.9532710313796997,0.1400245726108551
0.8992974162101746,0.20532451570034027,0.9439252614974976,0.1416725069284439
0.8922716379165649,0.22433626651763916,0.9158878326416016,0.15431350469589233
0.908665120601654,0.22226709127426147,0.9439252614974976,0.1333518624305725
0.9133489727973938,0.2065991312265396,0.9532710313796997,0.1329527646303177
0.9203746914863586,0.1982641965150833,0.9626168012619019,0.1338125765323639
0.9297423958778381,0.2013065218925476,0.9626168012619019,0.1325717270374298
0.9133489727973938,0.21900726854801178,0.9626168012619019,0.13075464963912964
0.9133489727973938,0.1945260763168335,0.9719626307487488,0.12994956970214844
0.9180327653884888,0.2054852396249771,0.9626168012619019,0.1244649887084961
0.9250585436820984,0.20622049272060394,0.9532710313796997,0.13713222742080688
0.9227166175842285,0.20763695240020752,0.9439252614974976,0.1346413791179657
0.9039812684059143,0.20020323991775513,0.9719626307487488,0.11843253672122955
0.9367681741714478,0.17219571769237518,0.9626168012619019,0.1175217553973198
0.9063231945037842,0.21677766740322113,0.8971962332725525,0.16828936338424683
0.9274004697799683,0.2168133705854416,0.9345794320106506,0.13326019048690796
0.9227166175842285,0.19558824598789215,0.9626168012619019,0.11983582377433777
0.9110070466995239,0.19780850410461426,0.9626168012619019,0.1311301589012146
0.9180327653884888,0.21280725300312042,0.9719626307487488,0.12181245535612106
0.9156908392906189,0.1965673714876175,0.9626168012619019,0.13135527074337006
0.9180327653884888,0.18918292224407196,0.9626168012619019,0.12852826714515686
0.9274004697799683,0.17822541296482086,0.9626168012619019,0.11914952844381332
0.9274004697799683,0.18202486634254456,0.9813084006309509,0.11245439946651459
0.9250585436820984,0.18396373093128204,0.9626168012619019,0.13346773386001587
0.9016393423080444,0.2020745724439621,0.9719626307487488,0.12232705950737
0.9274004697799683,0.20976200699806213,0.9719626307487488,0.12253487855195999
0.9297423958778381,0.19214384257793427,0.9719626307487488,0.11221055686473846
0.9274004697799683,0.1717788726091385,0.9532710313796997,0.11943948268890381
0.9156908392906189,0.21303708851337433,0.9719626307487488,0.12553808093070984
0.9250585436820984,0.18042458593845367,0.9626168012619019,0.1098722442984581
0.9180327653884888,0.19553841650485992,0.9719626307487488,0.11242609471082687
0.9203746914863586,0.20181773602962494,0.9439252614974976,0.13191917538642883
0.9156908392906189,0.18830476701259613,0.9719626307487488,0.11465487629175186
0.9156908392906189,0.16549168527126312,0.9719626307487488,0.1164410188794136
0.9180327653884888,0.1895216852426529,0.9813084006309509,0.10453783720731735
0.9367681741714478,0.16882646083831787,0.9719626307487488,0.1073807030916214
0.8946135640144348,0.22966763377189636,0.9439252614974976,0.13892775774002075
0.908665120601654,0.2160578817129135,0.9719626307487488,0.11262845247983932
0.9250585436820984,0.1744372397661209,0.9719626307487488,0.11397457867860794
0.9110070466995239,0.19326061010360718,0.9345794320106506,0.13928864896297455
0.9180327653884888,0.21116530895233154,0.9719626307487488,0.11166384816169739
0.9344262480735779,0.15400049090385437,0.9813084006309509,0.10837278515100479
0.9297423958778381,0.16892267763614655,0.9719626307487488,0.11412065476179123
0.9203746914863586,0.1949062943458557,0.9813084006309509,0.11294327676296234
0.9133489727973938,0.19072850048542023,0.9626168012619019,0.11279705911874771
0.9344262480735779,0.17356762290000916,0.9719626307487488,0.10805167257785797
0.932084321975708,0.1730746179819107,0.9719626307487488,0.10879906266927719
0.9250585436820984,0.17869630455970764,0.9719626307487488,0.10735810548067093
0.9156908392906189,0.20876239240169525,0.9813084006309509,0.11725980788469315
0.932084321975708,0.16856582462787628,0.9719626307487488,0.10623905807733536
0.9227166175842285,0.16955973207950592,0.9626168012619019,0.11989161372184753
0.9250585436820984,0.18721996247768402,0.9719626307487488,0.10656804591417313
0.9133489727973938,0.1998242735862732,0.9719626307487488,0.10983108729124069
0.932084321975708,0.17083676159381866,0.9719626307487488,0.1157267615199089
0.9063231945037842,0.19449147582054138,0.9719626307487488,0.10564152896404266
0.9250585436820984,0.16326430439949036,0.9626168012619019,0.1165996789932251
0.9180327653884888,0.18723896145820618,0.9719626307487488,0.10991008579730988
0.9391100406646729,0.1574270874261856,0.9719626307487488,0.10138311982154846
0.9203746914863586,0.17640772461891174,0.9719626307487488,0.10662424564361572
0.9180327653884888,0.20785748958587646,0.9626168012619019,0.11444640159606934
0.9367681741714478,0.16499382257461548,0.9719626307487488,0.0926610678434372
0.9367681741714478,0.1700906753540039,0.9906542301177979,0.09384853392839432
0.9203746914863586,0.18620677292346954,0.9813084006309509,0.10130911320447922
0.9250585436820984,0.16728581488132477,0.9719626307487488,0.10562987625598907
0.9156908392906189,0.17846865952014923,0.9719626307487488,0.1060636043548584
0.9203746914863586,0.17669010162353516,0.9813084006309509,0.0962083637714386
0.9367681741714478,0.1681366115808487,0.9813084006309509,0.09632816165685654
0.9250585436820984,0.18305304646492004,0.9813084006309509,0.09155192226171494
0.9180327653884888,0.1791171431541443,0.9252336621284485,0.13160067796707153
0.9110070466995239,0.21441015601158142,0.9813084006309509,0.0987168699502945
0.932084321975708,0.16927103698253632,0.9813084006309509,0.09803727269172668
0.9297423958778381,0.17124372720718384,0.9813084006309509,0.0972348302602768
0.9367681741714478,0.1561339646577835,0.9813084006309509,0.10425319522619247
0.9227166175842285,0.16905587911605835,0.9719626307487488,0.1014433205127716
0.9110070466995239,0.19648024439811707,0.9813084006309509,0.10024084150791168
0.9227166175842285,0.16632764041423798,0.9813084006309509,0.10063932836055756
0.9274004697799683,0.17191413044929504,0.9719626307487488,0.09878496080636978
0.9297423958778381,0.1665276288986206,0.9813084006309509,0.09067722409963608
0.9180327653884888,0.18416984379291534,0.9906542301177979,0.09596255421638489
0.9203746914863586,0.19021642208099365,0.9906542301177979,0.09309396892786026
0.9297423958778381,0.1581641584634781,0.9626168012619019,0.10818081349134445
0.9250585436820984,0.19007444381713867,0.9906542301177979,0.09713757783174515
0.9414519667625427,0.14783774316310883,0.9813084006309509,0.09596472233533859
0.9344262480735779,0.1602460741996765,0.9719626307487488,0.09896863996982574
0.9367681741714478,0.15437263250350952,0.9906542301177979,0.08872409164905548
0.932084321975708,0.1664518564939499,0.9813084006309509,0.09570717811584473
0.9250585436820984,0.16403524577617645,0.9813084006309509,0.08719197660684586
0.9250585436820984,0.15188957750797272,0.9813084006309509,0.08820133656263351
0.9180327653884888,0.17502528429031372,0.9345794320106506,0.12719465792179108
0.9016393423080444,0.1967560350894928,0.9813084006309509,0.09661362320184708
0.9156908392906189,0.18570047616958618,0.9813084006309509,0.09666666388511658
0.9297423958778381,0.14598144590854645,0.9719626307487488,0.10022491216659546
0.9250585436820984,0.17662948369979858,0.9813084006309509,0.10143915563821793
0.9297423958778381,0.18508751690387726,0.9626168012619019,0.09833814203739166
0.9297423958778381,0.1512739211320877,0.9906542301177979,0.09194642305374146
0.9203746914863586,0.1788673847913742,0.9719626307487488,0.1032273918390274
0.9414519667625427,0.1518782675266266,0.9813084006309509,0.09052788466215134
0.9367681741714478,0.14515843987464905,0.9906542301177979,0.08734957128763199
0.9274004697799683,0.1690506786108017,0.9906542301177979,0.0857255682349205
0.9344262480735779,0.16038474440574646,0.9813084006309509,0.10557539016008377
0.9344262480735779,0.16304650902748108,0.9813084006309509,0.0899890586733818
0.9297423958778381,0.15909315645694733,0.9813084006309509,0.09192177653312683
0.9274004697799683,0.1697498857975006,0.9906542301177979,0.08577322959899902
0.9250585436820984,0.17865224182605743,0.9532710313796997,0.11799655109643936
0.9344262480735779,0.17503896355628967,0.9906542301177979,0.08932604640722275
0.9437938928604126,0.1473955512046814,0.9906542301177979,0.0848933607339859
0.9297423958778381,0.17257007956504822,0.9813084006309509,0.097368523478508
0.9274004697799683,0.17781183123588562,0.9906542301177979,0.09003403782844543
0.9344262480735779,0.17518292367458344,0.9813084006309509,0.09392598271369934
0.9133489727973938,0.1819518357515335,0.9906542301177979,0.09237584471702576
0.932084321975708,0.16306176781654358,0.9719626307487488,0.10495612025260925
0.9250585436820984,0.19134670495986938,0.9719626307487488,0.09320634603500366
0.9297423958778381,0.1542430967092514,0.9719626307487488,0.09603682160377502
0.9391100406646729,0.15172547101974487,0.9813084006309509,0.0894177258014679
0.9367681741714478,0.17182812094688416,0.9719626307487488,0.09059029817581177
0.9367681741714478,0.1548929512500763,0.9813084006309509,0.08635277301073074
0.9461358189582825,0.13858361542224884,0.9906542301177979,0.08385761827230453
0.9344262480735779,0.16641654074192047,0.9813084006309509,0.09466052055358887
0.9203746914863586,0.15249428153038025,0.9439252614974976,0.11951211839914322
0.9274004697799683,0.16722472012043,0.9719626307487488,0.08912071585655212
0.932084321975708,0.15191596746444702,0.9813084006309509,0.08934635668992996
0.9297423958778381,0.14554797112941742,0.9906542301177979,0.07647719234228134
0.9227166175842285,0.18604661524295807,0.9813084006309509,0.10170676559209824
0.9180327653884888,0.17080551385879517,0.9719626307487488,0.09678709506988525
0.932084321975708,0.16638970375061035,0.9719626307487488,0.09246283024549484
0.9484777450561523,0.1475362628698349,0.9719626307487488,0.0907130092382431
0.932084321975708,0.14928925037384033,0.9906542301177979,0.07969556748867035
0.9227166175842285,0.16070687770843506,0.9813084006309509,0.08257081359624863
0.9344262480735779,0.1456967294216156,0.9813084006309509,0.08971724659204483
0.932084321975708,0.1563572734594345,0.9906542301177979,0.07792547345161438
0.9508196711540222,0.14029349386692047,0.9906542301177979,0.08195197582244873
0.9484777450561523,0.1345515251159668,0.9906542301177979,0.08320850878953934
0.9367681741714478,0.16070504486560822,0.9813084006309509,0.08417923003435135
0.9297423958778381,0.15852336585521698,0.9813084006309509,0.08300205320119858
0.9484777450561523,0.1380462944507599,0.9813084006309509,0.08551240712404251
0.9461358189582825,0.1414126753807068,0.9719626307487488,0.08433002233505249
0.9414519667625427,0.16225965321063995,0.9626168012619019,0.08952553570270538
0.9391100406646729,0.16420169174671173,0.9906542301177979,0.07501087337732315
0.9297423958778381,0.14756938815116882,0.9813084006309509,0.07589661329984665
0.9344262480735779,0.1602935940027237,0.9813084006309509,0.08290019631385803
0.9297423958778381,0.16512535512447357,0.9813084006309509,0.07988640666007996
0.9437938928604126,0.15207627415657043,0.9813084006309509,0.09447477757930756
0.9367681741714478,0.15263456106185913,0.9719626307487488,0.08918284624814987
0.9391100406646729,0.15965788066387177,0.9719626307487488,0.09863720089197159
0.9274004697799683,0.16064921021461487,0.9906542301177979,0.07822731137275696
0.9250585436820984,0.18527933955192566,0.9813084006309509,0.08369001001119614
0.9367681741714478,0.16405688226222992,0.9813084006309509,0.08528819680213928
0.9297423958778381,0.16985377669334412,0.9906542301177979,0.0837370976805687
0.955503523349762,0.1293003112077713,0.9813084006309509,0.08227771520614624
0.9437938928604126,0.1363053172826767,0.9906542301177979,0.07006073743104935
0.9391100406646729,0.16649678349494934,0.9719626307487488,0.0913587212562561
0.9297423958778381,0.1763826459646225,0.9626168012619019,0.10394858568906784
0.9461358189582825,0.14581044018268585,0.9813084006309509,0.08413814753293991
0.9391100406646729,0.1367768794298172,0.9813084006309509,0.08966105431318283
0.9461358189582825,0.15309256315231323,0.9906542301177979,0.08003140240907669
0.9484777450561523,0.14145641028881073,0.9906542301177979,0.08045479655265808
0.9414519667625427,0.16109979152679443,0.9626168012619019,0.09602972865104675
0.9437938928604126,0.14112521708011627,0.9813084006309509,0.08166398108005524
0.9367681741714478,0.14463156461715698,0.9532710313796997,0.10724443197250366
0.9414519667625427,0.1565544307231903,0.9813084006309509,0.08323702961206436
0.9391100406646729,0.14237569272518158,0.9719626307487488,0.08930565416812897
0.9203746914863586,0.17479509115219116,0.9813084006309509,0.0842786580324173
0.9437938928604126,0.15096750855445862,0.9719626307487488,0.08818607777357101
0.9297423958778381,0.16109003126621246,0.9626168012619019,0.09696238487958908
0.9227166175842285,0.1760728806257248,0.9813084006309509,0.08309178799390793
0.9414519667625427,0.13303977251052856,0.9813084006309509,0.08007875084877014
0.9274004697799683,0.17778560519218445,0.9719626307487488,0.08529355376958847
0.9391100406646729,0.17397509515285492,0.9813084006309509,0.08250337839126587
0.9437938928604126,0.14273852109909058,0.9813084006309509,0.07546379417181015
0.9484777450561523,0.12384715676307678,0.9719626307487488,0.08711942285299301
0.9250585436820984,0.16720455884933472,0.9906542301177979,0.07109455019235611
0.9461358189582825,0.14252296090126038,0.9906542301177979,0.07825446873903275
0.9437938928604126,0.14249257743358612,0.9719626307487488,0.08627917617559433
0.9391100406646729,0.14659571647644043,0.9906542301177979,0.0754353329539299
0.9484777450561523,0.1396099030971527,0.9906542301177979,0.07686148583889008
